"Input Order","Search Term","Human GeneID","HGNCID","Human Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene2FunctionDetails"
"570","NDUFA7","4701","7691","NDUFA7","Fly","31190","FBgn0025839","ND-B14.5A","14","13.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ND-B14.5A details"
"570","NDUFA7","4701","7691","NDUFA7","Fly","40477","FBgn0037172","ND-B14.5AL","12","11.71","moderate","No","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","ND-B14.5AL details"
"571","NDUFA8","4702","7692","NDUFA8","Fly","37946","FBgn0035046","ND-19","14","13.72","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","ND-19 details"
"572","NDUFA9","4704","7693","NDUFA9","Fly","40272","FBgn0037001","ND-39","14","13.74","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ND-39 details"
"573","NDUFAB1","4706","7694","NDUFAB1","Fly","38154","FBgn0011361","ND-ACP","11","10.81","high","Yes","Yes","Compara, Hieranoid, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","ND-ACP details"
"574","NDUFAF1","51103","18828","NDUFAF1","Fly","43503","FBgn0039689","CIA30","14","13.74","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CIA30 details"
"575","NDUFAF2","91942","28086","NDUFAF2","Fly","13084069","FBgn0263051","CG43346","6","5.99","high","Yes","Yes","Compara, Hieranoid, OrthoFinder, OrthoInspector, Panther, TreeFam","","Add","CG43346 details"
"576","NDUFAF4","29078","21034","NDUFAF4","Fly","41227","FBgn0037777","CG11722","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG11722 details"
"577","NDUFAF8","284184","33551","NDUFAF8","Fly","7354411","FBgn0259726","CG42380","3","3","high","Yes","Yes","eggNOG, OrthoFinder, Panther","","Add","CG42380 details"
"578","NDUFB1","4707","7695","NDUFB1","Fly","31697","FBgn0029971","ND-MNLL","7","6.87","high","Yes","Yes","Hieranoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","ND-MNLL details"
"579","NDUFB11","54539","20372","NDUFB11","Fly","42282","FBgn0027785","NP15.6","12","11.79","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","NP15.6 details"
"580","NDUFB2","4708","7697","NDUFB2","Fly","8673970","FBgn0085736","CG40472","8","7.81","high","Yes","Yes","eggNOG, Hieranoid, OrthoDB, OrthoFinder, OrthoInspector, Phylome, RoundUp, TreeFam","","Add","CG40472 details"
"580","NDUFB2","4708","7697","NDUFB2","Fly","3355155","FBgn0058002","ND-AGGG","6","5.81","moderate","No","Yes","eggNOG, Isobase, OrthoFinder, orthoMCL, Panther, TreeFam","","Add","ND-AGGG details"
"581","NDUFB4","4710","7699","NDUFB4","Fly","36640","FBgn0033961","ND-B15","8","7.85","high","Yes","Yes","Compara, Hieranoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome","","Add","ND-B15 details"
"582","NDUFB5","4711","7700","NDUFB5","Fly","46260","FBgn0011455","ND-SGDH","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ND-SGDH details"
"583","NDUFB6","4712","7701","NDUFB6","Fly","34925","FBgn0001989","ND-B17","1","0.9","low","Yes","Yes","eggNOG","","Add","ND-B17 details"
"584","NDUFB8","4714","7703","NDUFB8","Fly","31604","FBgn0029888","ND-ASHI","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ND-ASHI details"
"585","NDUFB9","4715","7704","NDUFB9","Fly","34747","FBgn0032511","ND-B22","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ND-B22 details"
"585","NDUFC1","4717","7705","NDUFC1","","none found","","","","","","","","","","",""
"586","NDUFC2","4718","7706","NDUFC2","Fly","33528","FBgn0031505","ND-B14.5B","13","12.74","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ND-B14.5B details"
"587","NDUFC2-KCTD14","100532726","42956","NDUFC2-KCTD14","Fly","33528","FBgn0031505","ND-B14.5B","7","6.94","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OrthoFinder, Panther, TreeFam","","Add","ND-B14.5B details"
"588","NDUFS1","4719","7707","NDUFS1","Fly","31762","FBgn0017566","ND-75","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ND-75 details"
"589","NDUFS2","4720","7708","NDUFS2","Fly","43798","FBgn0039909","ND-49","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ND-49 details"
"589","NDUFS2","4720","7708","NDUFS2","Fly","43073","FBgn0039331","ND-49L","8","7.75","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoDB, OrthoFinder, orthoMCL, Panther, TreeFam","","Add","ND-49L details"
"590","NDUFS3","4722","7710","NDUFS3","Fly","38378","FBgn0266582","ND-30","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ND-30 details"
"591","NDUFS4","4724","7711","NDUFS4","Fly","32936","FBgn0031021","ND-18","14","13.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ND-18 details"
"592","NDUFS8","4728","7715","NDUFS8","Fly","44207","FBgn0017567","ND-23","14","13.82","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ND-23 details"
"593","NDUFV1","4723","7716","NDUFV1","Fly","33852","FBgn0031771","ND-51","14","13.72","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","ND-51 details"
"593","NDUFV1","4723","7716","NDUFV1","Fly","36998","FBgn0034251","ND-51L1","10","9.66","moderate","No","Yes","Compara, eggNOG, Hieranoid, Isobase, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam","","Add","ND-51L1 details"
"593","NDUFV1","4723","7716","NDUFV1","Fly","36695","FBgn0034007","ND-51L2","7","6.85","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","ND-51L2 details"
"594","NDUFV2","4729","7717","NDUFV2","Fly","32740","FBgn0030853","ND-24","14","13.84","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam","","Add","ND-24 details"
"594","NDUFV2","4729","7717","NDUFV2","Fly","39926","FBgn0036706","ND-24L","9","8.79","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoDB, OrthoFinder, Panther, Phylome, RoundUp, TreeFam","","Add","ND-24L details"
"595","NDUFV3","4731","7719","NDUFV3","Fly","32076","FBgn0030292","CG11752","1","1","low","Yes","Yes","OrthoFinder","","Add","CG11752 details"
"596","NEK9","91754","18591","NEK9","Fly","42959","FBgn0045980","niki","9","8.77","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoInspector, Phylome, TreeFam","","Add","niki details"
"596","NEK9","91754","18591","NEK9","Fly","43518","FBgn0000247","ca","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","ca details"
"596","NEK9","91754","18591","NEK9","Fly","42581","FBgn0038917","CG6678","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG6678 details"
"596","NEK9","91754","18591","NEK9","Fly","33332","FBgn0031344","CG7420","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG7420 details"
"596","NEK9","91754","18591","NEK9","Fly","33035","FBgn0031107","HERC2","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","HERC2 details"
"596","NEK9","91754","18591","NEK9","Fly","33261","FBgn0031286","CG3862","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG3862 details"
"596","NEK9","91754","18591","NEK9","Fly","33850","FBgn0031769","CG9135","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG9135 details"
"596","NEK9","91754","18591","NEK9","Fly","38669","FBgn0002638","Rcc1","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Rcc1 details"
"597","NF1","4763","7765","NF1","Fly","43149","FBgn0015269","Nf1","13","12.89","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam","","Add","Nf1 details"
"598","NGDN","25983","20271","NGDN","Fly","33805","FBgn0031736","CG11030","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG11030 details"
"599","NGRN","51335","18077","NGRN","Fly","43078","FBgn0039336","CG4553","7","7.01","high","Yes","Yes","OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","CG4553 details"
"599","NHLRC4","283948","26700","NHLRC4","","none found","","","","","","","","","","",""
"600","NIPSNAP2","2631","4179","NIPSNAP2","Fly","32573","FBgn0030724","Nipsnap","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Nipsnap details"
"601","NLGN2","57555","14290","NLGN2","Fly","40912","FBgn0083963","Nlg3","10","9.9","moderate","Yes","No","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome","","Add","Nlg3 details"
"601","NLGN2","57555","14290","NLGN2","Fly","33962","FBgn0031866","Nlg2","8","7.97","moderate","No","No","eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome","","Add","Nlg2 details"
"601","NLGN2","57555","14290","NLGN2","Fly","42402","FBgn0083975","Nlg4","7","6.97","moderate","No","No","eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, Panther, Phylome","","Add","Nlg4 details"
"601","NLGN2","57555","14290","NLGN2","Fly","40913","FBgn0051146","Nlg1","6","5.82","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome","","Add","Nlg1 details"
"601","NLGN2","57555","14290","NLGN2","Fly","34927","FBgn0001987","Gli","5","5.02","moderate","No","Yes","eggNOG, OMA, OrthoDB, OrthoFinder, Panther","","Add","Gli details"
"601","NLGN2","57555","14290","NLGN2","Fly","41330","FBgn0027584","CG4757","4","3.74","moderate","No","No","Compara, eggNOG, OrthoDB, orthoMCL","","Add","CG4757 details"
"601","NLGN2","57555","14290","NLGN2","Fly","37854","FBgn0034972","CG10339","3","3.01","moderate","No","Yes","eggNOG, OrthoDB, Panther","","Add","CG10339 details"
"601","NLGN2","57555","14290","NLGN2","Fly","40901","FBgn0015575","alpha-Est7","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","alpha-Est7 details"
"601","NLGN2","57555","14290","NLGN2","Fly","40899","FBgn0015576","alpha-Est8","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","alpha-Est8 details"
"601","NLGN2","57555","14290","NLGN2","Fly","39392","FBgn0000592","Est-6","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","Est-6 details"
"601","NLGN2","57555","14290","NLGN2","Fly","40908","FBgn0015570","alpha-Est2","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","alpha-Est2 details"
"601","NLGN2","57555","14290","NLGN2","Fly","34278","FBgn0032131","CG3841","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CG3841 details"
"601","NLGN2","57555","14290","NLGN2","Fly","40905","FBgn0261393","alpha-Est5","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","alpha-Est5 details"
"601","NLGN2","57555","14290","NLGN2","Fly","39393","FBgn0000594","Est-P","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","Est-P details"
"601","NLGN2","57555","14290","NLGN2","Fly","36779","FBgn0034076","Jhedup","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","Jhedup details"
"601","NLGN2","57555","14290","NLGN2","Fly","40902","FBgn0015574","alpha-Est6","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","alpha-Est6 details"
"601","NLGN2","57555","14290","NLGN2","Fly","34194","FBgn0032057","CG9287","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CG9287 details"
"601","NLGN2","57555","14290","NLGN2","Fly","34279","FBgn0032132","CG4382","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CG4382 details"
"601","NLGN2","57555","14290","NLGN2","Fly","37572","FBgn0034736","gas","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","gas details"
"601","NLGN2","57555","14290","NLGN2","Fly","40909","FBgn0015568","alpha-Est1","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","alpha-Est1 details"
"601","NLGN2","57555","14290","NLGN2","Fly","36780","FBgn0010052","Jhe","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","Jhe details"
"601","NLGN2","57555","14290","NLGN2","Fly","34193","FBgn0001114","Glt","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","Glt details"
"601","NLGN2","57555","14290","NLGN2","Fly","34195","FBgn0032058","CG9289","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CG9289 details"
"601","NLGN2","57555","14290","NLGN2","Fly","40897","FBgn0015577","alpha-Est9","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","alpha-Est9 details"
"601","NLGN2","57555","14290","NLGN2","Fly","40896","FBgn0015569","alpha-Est10","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","alpha-Est10 details"
"601","NLGN2","57555","14290","NLGN2","Fly","40906","FBgn0015572","alpha-Est4","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","alpha-Est4 details"
"601","NLGN2","57555","14290","NLGN2","Fly","42773","FBgn0039084","CG10175","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG10175 details"
"601","NLGN2","57555","14290","NLGN2","Fly","40381","FBgn0037090","Est-Q","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Est-Q details"
"601","NLGN2","57555","14290","NLGN2","Fly","39873","FBgn0004108","Nrt","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Nrt details"
"601","NLGN2","57555","14290","NLGN2","Fly","41625","FBgn0000024","Ace","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Ace details"
"601","NLGN2","57555","14290","NLGN2","Fly","36616","FBgn0033943","CG12869","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG12869 details"
"601","NLGN2","57555","14290","NLGN2","Fly","31352","FBgn0029690","CG6414","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG6414 details"
"601","NLGN2","57555","14290","NLGN2","Fly","117300","FBgn0000326","clt","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","clt details"
"601","NLGN2","57555","14290","NLGN2","Fly","33313","FBgn0031327","CG5397","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG5397 details"
"601","NLGN2","57555","14290","NLGN2","Fly","40907","FBgn0015571","alpha-Est3","2","1.83","low","No","No","Compara, eggNOG","","Add","alpha-Est3 details"
"602","NLN","57486","16058","NLN","Fly","42984","FBgn0039252","CG11771","6","5.7","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, TreeFam","","Add","CG11771 details"
"602","NLN","57486","16058","NLN","Fly","35511","FBgn0033038","CG7791","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG7791 details"
"603","NLRP4","147945","22943","NLRP4","Fly","35912","FBgn0033369","CG8197","2","1.9","moderate","Yes","No","eggNOG, OrthoInspector","","Add","CG8197 details"
"604","NLRX1","79671","29890","NLRX1","Fly","41775","FBgn0038248","CG7886","1","0.9","low","Yes","No","eggNOG","","Add","CG7886 details"
"604","NLRX1","79671","29890","NLRX1","Fly","35912","FBgn0033369","CG8197","1","0.9","low","Yes","No","eggNOG","","Add","CG8197 details"
"605","NME4","4833","7852","NME4","Fly","43739","FBgn0000150","awd","6","5.88","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, Panther, Phylome, TreeFam","","Add","awd details"
"606","NME7","29922","20461","NME7","Fly","41174","FBgn0028997","nmdyn-D7","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","nmdyn-D7 details"
"606","NME7","29922","20461","NME7","Fly","32396","FBgn0030573","nmdyn-D6","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","nmdyn-D6 details"
"606","NME7","29922","20461","NME7","Fly","43661","FBgn0039809","CG15547","2","1.86","low","No","No","eggNOG, TreeFam","","Add","CG15547 details"
"607","NMNAT3","349565","20989","NMNAT3","Fly","42987","FBgn0039254","Nmnat","13","12.72","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","Nmnat details"
"607","NNT","23530","7863","NNT","","none found","","","","","","","","","","",""
"608","NOA1","84273","28473","NOA1","Fly","37075","FBgn0034307","CG10914","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG10914 details"
"609","NOD1","10392","16390","NOD1","Fly","41775","FBgn0038248","CG7886","1","0.9","low","Yes","No","eggNOG","","Add","CG7886 details"
"609","NOD1","10392","16390","NOD1","Fly","35912","FBgn0033369","CG8197","1","0.9","low","Yes","No","eggNOG","","Add","CG8197 details"
"609","NOL7","51406","21040","NOL7","","none found","","","","","","","","","","",""
"610","NR3C1","2908","7978","NR3C1","Fly","38912","FBgn0035849","ERR","2","2.03","moderate","Yes","No","Compara, Panther","","Add","ERR details"
"611","NRDE2","55051","20186","NRDE2","Fly","32455","FBgn0030625","CG5877","11","10.85","high","Yes","Yes","Compara, eggNOG, Hieranoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","CG5877 details"
"612","NSD3","54904","12767","NSD3","Fly","43351","FBgn0039559","NSD","13","12.82","high","Yes","Yes","eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","NSD details"
"612","NSD3","54904","12767","NSD3","Fly","40133","FBgn0005386","ash1","2","2.04","low","No","No","OrthoDB, RoundUp","","Add","ash1 details"
"612","NSD3","54904","12767","NSD3","Fly","32301","FBgn0030486","Set2","2","1.96","low","No","No","Compara, RoundUp","","Add","Set2 details"
"613","NT5DC3","51559","30826","NT5DC3","Fly","35984","FBgn0033426","CG1814","13","12.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG1814 details"
"613","NT5DC3","51559","30826","NT5DC3","Fly","32822","FBgn0052549","CG32549","2","1.83","low","No","No","Compara, eggNOG","","Add","CG32549 details"
